数据日期,用户编号,地址码,地区码,测量点名称,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,计量方式,综合倍率,供电单位
2015/9/30,903474879,04435(1153),4221,分表０２,B相,0,0.01,0.01,0.01,0.01,0,0,0.01,0.06,0.06,0.08,0.07,0.08,0.07,0.07,0.14,0.15,0.06,0,0,0.01,0.01,0,0,800,高供高计,100,东新营业班
2015/10/21,903474879,04435(1153),4221,分表０２,A相,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.11,0.05,0.05,0.01,0,0,0,0,0,800,高供高计,100,东新营业班
2015/10/21,903474879,04435(1153),4221,分表０２,B相,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.07,0.06,0.07,0.06,0.06,0.06,0.06,0.05,0.01,0.01,0,0,0,0.01,800,高供高计,100,东新营业班
2015/10/22,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.06,0.06,0,0,0,0,800,高供高计,100,东新营业班
2015/10/22,903474879,04435(1153),4221,分表０２,B相,0.01,0,0,0.01,0.01,0.01,0,0.01,0.01,0.06,0.06,0.06,0.07,0.07,0.07,0.06,0.06,0.07,0.08,0.06,0,0.01,0.01,0.01,800,高供高计,100,东新营业班
2015/10/22,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0.05,0.07,0.08,0.06,0.06,0.07,0.06,0.06,0.07,0.09,0.07,0,0,0,0,800,高供高计,100,东新营业班
2015/10/28,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.05,0.11,0.12,0.12,0.13,0.13,0,0,800,高供高计,100,东新营业班
2015/10/28,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0.01,0,0.01,0,0.01,0.01,0.09,0.09,0.08,0.19,0.18,0.18,0.22,0.18,0.18,0.19,0.19,0.21,0.09,0.01,0.01,800,高供高计,100,东新营业班
2015/10/28,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.01,0.09,0.09,0.08,0.09,0.09,0.09,0.09,0.09,0.11,0.13,0.12,0.18,0.12,0,0,800,高供高计,100,东新营业班
2015/11/8,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.22,0.16,0.16,0.14,0.14,0.17,0.16,0.06,0.06,0,0,800,高供高计,100,东新营业班
2015/11/8,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0.01,0,0,0.01,0,0.06,0.05,0.05,0.06,0.05,0.06,0.05,0.06,0.05,0.08,0.08,0.07,0.06,0,0.01,800,高供高计,100,东新营业班
2015/11/13,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.2,0.24,0.24,0.33,0.21,0.14,0.27,0.14,0.01,0,0,0,0,0,0,800,高供高计,100,东新营业班
2015/11/20,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.06,0.04,0.19,0.2,0.3,0.24,0.23,0.23,0.1,0.14,0.15,0,0,0,0,0,800,高供高计,100,东新营业班
2015/11/20,903474879,04435(1153),4221,分表０２,B相,0.01,0,0.01,0,0.01,0,0,0.01,0.05,0.06,0.06,0.07,0.07,0.07,0.08,0.07,0.07,0.06,0.06,0,0.01,0.01,0,0.01,800,高供高计,100,东新营业班
2015/11/20,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.06,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0,0,0,800,高供高计,100,东新营业班
2015/11/25,903474879,04435(1153),4221,分表０２,A相,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.05,0.3,0.47,0.48,0.49,0.49,0.54,0.71,0.59,0.39,0.18,0.17,0.2,0,0,0.03,800,高供高计,100,东新营业班
2015/11/25,903474879,04435(1153),4221,分表０２,B相,0.05,0.04,0.05,0.04,0.04,0.05,0.04,0.05,0.05,0.3,0.48,0.31,0.31,0.32,0.32,0.51,0.51,0.33,0.18,0.18,0.17,0.01,0.01,0.01,800,高供高计,100,东新营业班
2015/11/25,903474879,04435(1153),4221,分表０２,C相,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.06,0.31,0.56,0.31,0.32,0.32,0.32,0.59,0.72,0.51,0.18,0.22,0.08,0,0.08,0.09,800,高供高计,100,东新营业班
2015/11/27,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.3,0.3,0.56,0.56,0.47,0.62,0.71,0.71,0.53,0.31,0.03,0,0,0,0,800,高供高计,100,东新营业班
2015/12/2,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.61,0.53,0.66,0.79,0.74,0.7,0.67,0.67,0.66,0.29,0.08,0.01,0.01,0,0,0,800,高供高计,100,东新营业班
2015/12/3,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0.03,0,0,0.34,0.35,0.34,0.34,0.38,0.35,0.4,0.4,0.41,0.62,0.54,0.3,0.3,0,0,0,800,高供高计,100,东新营业班
2015/12/3,903474879,04435(1153),4221,分表０２,B相,0.03,0.32,0.01,0.01,0.01,0.01,0.03,0.01,0.31,0.34,0.3,0.31,0.39,0.41,0.52,0.4,0.41,0.4,0.33,0.07,0.08,0,0,0,800,高供高计,100,东新营业班
2015/12/3,903474879,04435(1153),4221,分表０２,C相,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.31,0.31,0.31,0.31,0.44,0.32,0.4,0.4,0.49,0.41,0.32,0.07,0.08,0,0,0,800,高供高计,100,东新营业班
2015/12/6,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.3,0.53,0.52,0.65,0.53,0.44,0.53,0.52,0.57,0.21,0,0,0,0,0,800,高供高计,100,东新营业班
2015/12/6,903474879,04435(1153),4221,分表０２,B相,0,0,0,0,0,0,0,0.01,0,0.31,0.31,0.31,0.3,0.38,0.31,0.31,0.3,0.32,0.07,0,0,0,0,0.01,800,高供高计,100,东新营业班
2015/12/6,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0.31,0.31,0.3,0.31,0.31,0.31,0.31,0.3,0.4,0.07,0.05,0,0.04,0.04,0,800,高供高计,100,东新营业班
2015/12/18,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.29,0.29,0.29,0.2,0.2,0.24,0.1,0.29,0.21,0.22,0.06,0.03,0,0,0,800,高供高计,100,东新营业班
2015/12/23,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.29,0.42,0.68,0.69,0.7,0.7,0.62,0.62,0.62,0.22,0.18,0.13,0,0,0,800,高供高计,100,东新营业班
2015/12/23,903474879,04435(1153),4221,分表０２,B相,0,0,0,0.01,0,0,0,0,0.01,0.3,0.29,0.48,0.49,0.56,0.49,0.57,0.58,0.57,0.26,0.27,0.17,0.01,0,0,800,高供高计,100,东新营业班
2015/12/23,903474879,04435(1153),4221,分表０２,C相,0.04,0,0.04,0,0.04,0,0,0,0.01,0.36,0.29,0.47,0.48,0.48,0.48,0.53,0.54,0.54,0.14,0.22,0.14,0,0,0,800,高供高计,100,东新营业班
2015/12/27,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.01,0.12,0.04,0.05,0.05,0.05,0.05,0.29,0.29,0.31,0.24,0,0,0,0,800,高供高计,100,东新营业班
2015/12/27,903474879,04435(1153),4221,分表０２,B相,0.01,0,0,0.01,0,0.01,0,0,0.01,0,0.05,0.04,0.05,0.04,0.06,0.05,0.04,0.06,0.08,0.06,0.01,0,0.01,0,800,高供高计,100,东新营业班
2015/12/29,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.3,0.29,0.3,0.71,0.71,0.64,0.48,0.52,0.53,0.07,0.06,0.06,0.03,0,0,800,高供高计,100,东新营业班
2015/12/29,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0,0,0,0.01,0,0.01,0.3,0.29,0.3,0.5,0.5,0.48,0.49,0.49,0.48,0.09,0.07,0.07,0.04,0,0.01,800,高供高计,100,东新营业班
2015/12/30,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.52,0.53,0.47,0.39,0.49,0.49,0.48,0.48,0.48,0.48,0.25,0.25,0.06,0,0,0,800,高供高计,100,东新营业班
2015/12/30,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0,0.01,0,0.01,0.31,0.31,0.31,0.31,0.52,0.5,0.5,0.49,0.5,0.5,0.07,0.07,0.06,0,0.01,0,800,高供高计,100,东新营业班
2015/12/30,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.31,0.31,0.45,0.45,0.72,0.67,0.57,0.69,0.7,0.57,0.07,0.07,0.07,0,0,0,800,高供高计,100,东新营业班
2015/12/31,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.3,0.29,0.3,0.29,0.29,0.53,0.54,0.47,0.48,0.3,0.31,0.31,0,0,0,800,高供高计,100,东新营业班
2015/12/31,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0,0.01,0,0,0.01,0.01,0.32,0.32,0.3,0.39,0.3,0.39,0.32,0.31,0.32,0.54,0.54,0.55,0.01,0,0.01,800,高供高计,100,东新营业班
2015/12/31,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.02,0.3,0.34,0.3,0.3,0.3,0.43,0.43,0.3,0.32,0.33,0.34,0.34,0,0,0,800,高供高计,100,东新营业班
2016/1/2,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/2,903474879,04435(1153),4221,分表０２,B相,0.01,0,0.01,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0.01,0,0,0.01,800,高供高计,100,东新营业班
2016/1/2,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/3,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/3,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0.01,0,0.03,0,0,0.01,0,0.01,0,800,高供高计,100,东新营业班
2016/1/3,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/4,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.3,0.31,0.31,0.36,0.36,0.36,0.32,0.31,0.31,0.03,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/4,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0,0,0,0.01,0,0.01,0.29,0.31,0.31,0.32,0.39,0.31,0.32,0.31,0.32,0.05,0,0,0.01,0,0,800,高供高计,100,东新营业班
2016/1/4,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.02,0.3,0.31,0.31,0.5,0.4,0.4,0.51,0.51,0.42,0.03,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/5,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.42,0.52,0.68,0.69,0.61,0.61,0.67,0.48,0.06,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/5,903474879,04435(1153),4221,分表０２,B相,0.01,0,0,0.01,0,0,0,0,0.01,0.29,0.35,0.5,0.49,0.5,0.6,0.62,0.58,0.09,0.01,0,0.01,0,0.01,0,800,高供高计,100,东新营业班
2016/1/5,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.01,0.36,0.36,0.65,0.64,0.56,0.61,0.64,0.67,0.12,0,0,0,0,0.04,0,800,高供高计,100,东新营业班
2016/1/6,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0.01,0,0,0.01,0,0.01,0.3,0.31,0.32,0.33,0.51,0.51,0.5,0.5,0.32,0.09,0.07,0.08,0,0,0,800,高供高计,100,东新营业班
2016/1/6,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0.04,0,0.02,0.35,0.31,0.44,0.44,0.67,0.58,0.56,0.56,0.31,0.23,0.22,0.23,0,0,0,800,高供高计,100,东新营业班
2016/1/7,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.51,0.52,0.58,0.7,0.7,0.78,0.7,0.74,0.54,0.3,0.31,0.19,0,0,0,800,高供高计,100,东新营业班
2016/1/7,903474879,04435(1153),4221,分表０２,B相,0,0,0,0,0.01,0,0,0.01,0.01,0.32,0.32,0.42,0.63,0.63,0.63,0.62,0.73,0.56,0.12,0.07,0.04,0,0.01,0,800,高供高计,100,东新营业班
2016/1/7,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.01,0.39,0.36,0.31,0.72,0.77,0.58,0.64,0.61,0.75,0.14,0.08,0.05,0,0,0,800,高供高计,100,东新营业班
2016/1/8,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.52,0.44,0.48,0.48,0.48,0.3,0.54,0.7,0.63,0.21,0.31,0.02,0,0,0,800,高供高计,100,东新营业班
2016/1/8,903474879,04435(1153),4221,分表０２,B相,0,0,0,0.01,0,0,0,0,0.01,0.32,0.36,0.52,0.55,0.53,0.3,0.31,0.49,0.49,0.06,0.07,0.02,0,0.01,0,800,高供高计,100,东新营业班
2016/1/8,903474879,04435(1153),4221,分表０２,C相,0,0.04,0.04,0.04,0.04,0,0,0,0.02,0.31,0.3,0.59,0.65,0.6,0.36,0.31,0.57,0.58,0.07,0.07,0.02,0,0,0.04,800,高供高计,100,东新营业班
2016/1/9,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.54,0.43,0.47,0.46,0.65,0.65,0.64,0.64,0.3,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/9,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0,0,0,0.01,0,0,0.32,0.29,0.31,0.31,0.3,0.39,0.31,0.31,0.3,0,0,0,0.01,0,0.01,800,高供高计,100,东新营业班
2016/1/9,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0.32,0.29,0.3,0.3,0.31,0.31,0.3,0.3,0.31,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/10,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.04,0.04,0.29,0.29,0.29,0.29,0.19,0.1,0.04,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/10,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0.01,0,0,0.01,0,0.05,0.04,0.04,0.05,0.05,0.05,0.05,0.05,0.06,0,0.01,0,0.01,0,0.01,800,高供高计,100,东新营业班
2016/1/10,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.01,0.05,0.05,0.06,0.05,0.05,0.06,0.05,0.11,0.11,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/12,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0.01,0,0.01,0,0.27,0.3,0.32,0.48,0.49,0.49,0.49,0.48,0.48,0.08,0.08,0.07,0.07,0.07,0.01,0,800,高供高计,100,东新营业班
2016/1/12,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.32,0.3,0.4,0.66,0.64,0.64,0.55,0.6,0.6,0.23,0.17,0.18,0.2,0.19,0,0,800,高供高计,100,东新营业班
2016/1/13,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.27,0.53,0.51,0.68,0.55,0.59,0.51,0.5,0.51,0.47,0.06,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/13,903474879,04435(1153),4221,分表０２,B相,0.01,0,0.01,0,0.01,0,0.01,0,0.03,0.37,0.43,0.49,0.65,0.61,0.6,0.54,0.52,0.54,0.07,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/13,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.03,0.36,0.34,0.59,0.65,0.73,0.73,0.59,0.6,0.7,0.06,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/14,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.3,0.28,0.3,0.28,0.44,0.44,0.43,0.43,0.3,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/14,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0.01,0,0.01,0,0.01,0.01,0.31,0.29,0.3,0.3,0.3,0.31,0.3,0.32,0.32,0.01,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/14,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.01,0.38,0.36,0.3,0.29,0.29,0.3,0.43,0.49,0.48,0,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/15,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.28,0.29,0.34,0.29,0.28,0.53,0.53,0.52,0.34,0.08,0.06,0.06,0,0,0,800,高供高计,100,东新营业班
2016/1/15,903474879,04435(1153),4221,分表０２,B相,0,0,0,0,0,0.01,0,0.01,0.01,0.28,0.49,0.43,0.42,0.42,0.5,0.57,0.49,0.31,0.08,0.07,0.07,0.01,0,0,800,高供高计,100,东新营业班
2016/1/15,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.02,0.28,0.45,0.29,0.3,0.29,0.57,0.57,0.55,0.31,0.24,0.23,0.23,0,0,0,800,高供高计,100,东新营业班
2016/1/16,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.29,0.29,0.3,0.29,0.29,0.3,0.3,0.3,0.31,0.03,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/16,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0.01,0,0.01,0,0.01,0.31,0.3,0.3,0.3,0.3,0.3,0.31,0.32,0.32,0.03,0,0.01,0,0,0,800,高供高计,100,东新营业班
2016/1/16,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0.3,0.42,0.43,0.37,0.43,0.38,0.4,0.39,0.4,0.14,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/17,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04,0.19,0.26,0.19,0.19,0.05,0.04,0.07,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/17,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0.01,0,0.01,0,0,0,0.05,0.12,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.08,0,0.01,0,0,0,800,高供高计,100,东新营业班
2016/1/17,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0,0.05,0.05,0.1,0.2,0.2,0.06,0.06,0.15,0.06,0.08,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/18,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.28,0.27,0.3,0.46,0.46,0.65,0.53,0.52,0.52,0.07,0.06,0.25,0.03,0,0,800,高供高计,100,东新营业班
2016/1/18,903474879,04435(1153),4221,分表０２,B相,0,0,0,0.01,0,0,0,0,0.01,0.28,0.28,0.32,0.3,0.3,0.49,0.5,0.49,0.51,0.16,0.07,0.07,0.03,0.01,0,800,高供高计,100,东新营业班
2016/1/18,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.02,0.36,0.35,0.42,0.3,0.29,0.56,0.58,0.57,0.65,0.25,0.22,0.22,0.19,0,0,800,高供高计,100,东新营业班
2016/1/19,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0.01,0,0,0.32,0.32,0.33,0.32,0.38,0.32,0.58,0.62,0.57,0.68,0.04,0.01,0.01,0.01,0,0,800,高供高计,100,东新营业班
2016/1/20,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.27,0.57,0.55,0.76,0.63,0.62,0.63,0.59,0.5,0.5,0.06,0,0,0,0,0,800,高供高计,100,东新营业班
2016/1/20,903474879,04435(1153),4221,分表０２,B相,0,0,0.01,0,0.01,0,0.01,0,0.01,0.36,0.36,0.68,0.69,0.68,0.75,0.51,0.59,0.52,0.06,0,0.01,0,0,0,800,高供高计,100,东新营业班
2016/1/20,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.03,0.37,0.36,0.65,0.74,0.65,0.65,0.58,0.69,0.63,0.07,0,0,0.02,0.02,0,800,高供高计,100,东新营业班
2016/1/22,903474879,04435(1153),4221,分表０２,A相,0,0,0,0,0,0,0,0,0.01,0.42,0.41,0.34,0.33,0.5,0.5,0.53,0.71,0.56,0.11,0.04,0.04,0.04,0.04,0.04,800,高供高计,100,东新营业班
2016/1/22,903474879,04435(1153),4221,分表０２,B相,0,0.01,0,0,0,0,0,0,0.01,0.36,0.36,0.38,0.36,0.53,0.53,0.6,0.55,0.51,0.12,0.04,0.04,0.04,0.04,0.05,800,高供高计,100,东新营业班
2016/1/22,903474879,04435(1153),4221,分表０２,C相,0,0,0,0,0,0,0,0,0.02,0.36,0.36,0.37,0.36,0.59,0.59,0.68,0.73,0.61,0.3,0.05,0.04,0.04,0.04,0.04,800,高供高计,100,东新营业班
2016/1/23,903474879,04435(1153),4221,分表０２,A相,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.31,0.53,0.57,0.56,0.6,0.74,0.74,0.75,0.78,0.71,0.68,0.26,0.13,0,0,0,0,800,高供高计,100,东新营业班
2016/1/23,903474879,04435(1153),4221,分表０２,B相,0.04,0.05,0.04,0.04,0.04,0.04,0.05,0.25,0.48,0.5,0.49,0.51,0.53,0.69,0.82,0.75,0.75,0.73,0.41,0.31,0.01,0.01,0.01,0.01,800,高供高计,100,东新营业班
