数据日期,用户名称,运行容量,综合倍率,总(正向有功),尖(正向有功),峰(正向有功),平(正向有功),谷(正向有功),总(正向无功)
2015/2/19,武汉金运激光股份有限公司,500,60,32695.31,0,8325.42,14215.6,10154.29,11118.83
2015/2/20,武汉金运激光股份有限公司,500,60,32697.88,0,8325.97,14216.82,10155.09,11120.02
2015/2/21,武汉金运激光股份有限公司,500,60,32698.93,0,8326.09,14217.08,10155.76,11120.56
2015/2/22,武汉金运激光股份有限公司,500,60,32699.89,0,8326.34,14217.67,10155.88,11121.01
2015/2/23,武汉金运激光股份有限公司,500,60,32700.79,0,8326.52,14218.25,10156.02,11121.24
2015/2/24,武汉金运激光股份有限公司,500,60,32702.18,0,8326.93,14218.63,10156.62,11121.74
2015/2/25,武汉金运激光股份有限公司,500,60,32708.65,0,8328.24,14223.13,10157.28,11122.83
2015/2/26,武汉金运激光股份有限公司,500,60,32713.25,0,8329.31,14226.45,10157.49,11123.26
2015/2/27,武汉金运激光股份有限公司,500,60,32719.63,0,8331.05,14230.41,10158.17,11124
2015/2/28,武汉金运激光股份有限公司,500,60,32727.09,0,8332.86,14235.19,10159.04,11124.76
2015/3/1,武汉金运激光股份有限公司,500,60,32729.15,0,8333.3,14236.25,10159.6,11125.15
2015/3/2,武汉金运激光股份有限公司,500,60,32742.76,0,8337.68,14244.79,10160.29,11127.74
2015/3/3,武汉金运激光股份有限公司,500,60,32756.6,0,8341.22,14251.87,10163.51,11133.06
2015/3/4,武汉金运激光股份有限公司,500,60,32770.49,0,8344.97,14258.94,10166.58,11139
2015/3/5,武汉金运激光股份有限公司,500,60,32783.58,0,8348.41,14265.63,10169.54,11145.53
2015/3/6,武汉金运激光股份有限公司,500,60,32795.68,0,8351.35,14271.71,10172.62,11150.24
2015/3/7,武汉金运激光股份有限公司,500,60,32799.48,0,8352.32,14273.88,10173.28,11150.98
2015/3/8,武汉金运激光股份有限公司,500,60,32801.56,0,8352.97,14275.15,10173.44,11151.24
2015/3/9,武汉金运激光股份有限公司,500,60,32813.67,0,8356.85,14282.67,10174.15,11153.61
2015/3/10,武汉金运激光股份有限公司,500,60,32830.22,0,8360.99,14291.09,10178.14,11158.25
2015/3/11,武汉金运激光股份有限公司,500,60,32848.26,0,8365.74,14300.75,10181.77,11162.72
2015/3/12,武汉金运激光股份有限公司,500,60,32865.48,0,8369.6,14308.95,10186.93,11167.82
2015/3/13,武汉金运激光股份有限公司,500,60,32878.64,0,8372.97,14315.31,10190.36,11171.05
2015/3/14,武汉金运激光股份有限公司,500,60,32882.58,0,8374.17,14317.72,10190.69,11171.43
2015/3/15,武汉金运激光股份有限公司,500,60,32886.75,0,8374.91,14320.73,10191.11,11172.51
2015/3/16,武汉金运激光股份有限公司,500,60,32896.82,0,8378.13,14326.83,10191.86,11176.42
2015/3/17,武汉金运激光股份有限公司,500,60,32908.85,0,8381.02,14332.81,10195.02,11181.49
2015/3/18,武汉金运激光股份有限公司,500,60,32920.73,0,8383.63,14339.21,10197.89,11186.62
2015/3/19,武汉金运激光股份有限公司,500,60,32933.02,0,8386.89,14345.74,10200.39,11192.49
2015/3/20,武汉金运激光股份有限公司,500,60,32945.56,0,8389.68,14352.64,10203.24,11198.76
2015/3/21,武汉金运激光股份有限公司,500,60,32950.1,0,8390.61,14354.84,10204.65,11200.29
2015/3/22,武汉金运激光股份有限公司,500,60,32952.85,0,8391.33,14356.34,10205.18,11200.86
2015/3/23,武汉金运激光股份有限公司,500,60,32958.43,0,8393.48,14359.51,10205.44,11202.39
2015/3/24,武汉金运激光股份有限公司,500,60,32972.59,0,8397.22,14366.34,10209.03,11205.91
2015/3/25,武汉金运激光股份有限公司,500,60,32987.42,0,8400.71,14372.97,10213.74,11210.2
2015/3/26,武汉金运激光股份有限公司,500,60,33001.42,0,8404.46,14379.74,10217.22,11214.69
2015/3/27,武汉金运激光股份有限公司,500,60,33014.51,0,8407.61,14385.05,10221.85,11219.39
2015/3/28,武汉金运激光股份有限公司,500,60,33021.84,0,8408.82,14387.86,10225.16,11221.54
2015/3/29,武汉金运激光股份有限公司,500,60,33024.12,0,8409.41,14389.32,10225.39,11221.82
2015/3/30,武汉金运激光股份有限公司,500,60,33032.94,0,8412.62,14394.37,10225.95,11224.71
2015/3/31,武汉金运激光股份有限公司,500,60,33042.81,0,8414.97,14399.12,10228.72,11229.51
2015/4/1,武汉金运激光股份有限公司,500,60,33055.96,0,8418.69,14406.21,10231.06,11235.93
2015/4/2,武汉金运激光股份有限公司,500,60,33070.9,0,8422.8,14413.54,10234.56,11242.11
2015/4/3,武汉金运激光股份有限公司,500,60,33083.44,0,8425.11,14418.5,10239.83,11245.76
2015/4/4,武汉金运激光股份有限公司,500,60,33087.12,0,8426.01,14420.8,10240.31,11246.42
2015/4/5,武汉金运激光股份有限公司,500,60,33090.18,0,8426.73,14422.59,10240.86,11247.42
2015/4/6,武汉金运激光股份有限公司,500,60,33092.58,0,8427.34,14423.82,10241.42,11248.06
2015/4/7,武汉金运激光股份有限公司,500,60,33103.97,0,8431.57,14430.46,10241.94,11250.99
2015/4/8,武汉金运激光股份有限公司,500,60,33120.54,0,8435.71,14438.25,10246.58,11256.01
2015/4/9,武汉金运激光股份有限公司,500,60,33136.64,0,8439.36,14446.3,10250.98,11261.35
2015/4/10,武汉金运激光股份有限公司,500,60,33153.46,0,8443.39,14453.77,10256.3,11266.31
2015/4/11,武汉金运激光股份有限公司,500,60,33158.68,0,8444.18,14455.81,10258.69,11267.69
2015/4/12,武汉金运激光股份有限公司,500,60,33160.23,0,8444.51,14456.87,10258.85,11267.8
2015/4/13,武汉金运激光股份有限公司,500,60,33170.9,0,8448.46,14463.4,10259.04,11270.91
2015/4/14,武汉金运激光股份有限公司,500,60,33186.17,0,8452.47,14470.48,10263.22,11275.52
2015/4/15,武汉金运激光股份有限公司,500,60,33202.01,0,8456.21,14477.46,10268.34,11280.2
2015/4/16,武汉金运激光股份有限公司,500,60,33217.79,0,8460.06,14484.52,10273.21,11285.12
2015/4/17,武汉金运激光股份有限公司,500,60,33232.52,0,8463.89,14491.2,10277.43,11289.24
2015/4/18,武汉金运激光股份有限公司,500,60,33238.19,0,8464.57,14493.05,10280.57,11290.44
2015/4/19,武汉金运激光股份有限公司,500,60,33240,0,8464.95,14494.16,10280.89,11290.7
2015/4/20,武汉金运激光股份有限公司,500,60,33250.48,0,8468.78,14500.61,10281.09,11293.34
2015/4/21,武汉金运激光股份有限公司,500,60,33269.56,0,8473.76,14509.23,10286.57,11298.78
2015/4/22,武汉金运激光股份有限公司,500,60,33286.09,0,8477.18,14515.91,10293,11303.66
2015/4/23,武汉金运激光股份有限公司,500,60,33301.8,0,8481.44,14523.16,10297.2,11309.34
2015/4/24,武汉金运激光股份有限公司,500,60,33317.94,0,8485.11,14529.87,10302.96,11315.46
2015/4/25,武汉金运激光股份有限公司,500,60,33324.53,0,8486.42,14531.98,10306.13,11317.54
2015/4/26,武汉金运激光股份有限公司,500,60,33326.68,0,8487.1,14533.2,10306.38,11317.9
2015/4/27,武汉金运激光股份有限公司,500,60,33337.38,0,8490.79,14539.93,10306.66,11321.49
2015/4/28,武汉金运激光股份有限公司,500,60,33351.2,0,8493.88,14545.74,10311.58,11327.2
2015/4/29,武汉金运激光股份有限公司,500,60,33363.01,0,8496.57,14551.47,10314.97,11333.1
2015/4/30,武汉金运激光股份有限公司,500,60,33371.36,0,8497.85,14555.41,10318.1,11336.48
2015/5/1,武汉金运激光股份有限公司,500,60,33372.74,0,8498.29,14556.19,10318.26,11336.77
2015/5/2,武汉金运激光股份有限公司,500,60,33375.13,0,8498.9,14557.82,10318.41,11337.44
2015/5/3,武汉金运激光股份有限公司,500,60,33377.65,0,8499.51,14559.57,10318.57,11337.73
2015/5/4,武汉金运激光股份有限公司,500,60,33385.33,0,8502.01,14564.58,10318.74,11339.98
2015/5/5,武汉金运激光股份有限公司,500,60,33395.31,0,8504.89,14569.63,10320.79,11343.5
2015/5/6,武汉金运激光股份有限公司,500,60,33406.77,0,8507.79,14574.82,10324.16,11348.41
2015/5/7,武汉金运激光股份有限公司,500,60,33419.04,0,8511.39,14580.41,10327.24,11354.36
2015/5/8,武汉金运激光股份有限公司,500,60,33430.93,0,8514.41,14585.94,10330.58,11359.8
2015/5/9,武汉金运激光股份有限公司,500,60,33435.09,0,8515.51,14587.88,10331.7,11361.47
2015/5/10,武汉金运激光股份有限公司,500,60,33438.67,0,8516.62,14590.03,10332.02,11362.73
2015/5/11,武汉金运激光股份有限公司,500,60,33447.61,0,8519.89,14595.27,10332.45,11366.1
2015/5/12,武汉金运激光股份有限公司,500,60,33462.57,0,8523.85,14602.31,10336.41,11370.24
2015/5/13,武汉金运激光股份有限公司,500,60,33477.45,0,8527.66,14609.33,10340.46,11374.61
2015/5/14,武汉金运激光股份有限公司,500,60,33494.33,0,8532.08,14617.16,10345.09,11379.7
2015/5/15,武汉金运激光股份有限公司,500,60,33510.97,0,8536.6,14624.63,10349.74,11384.76
2015/5/16,武汉金运激光股份有限公司,500,60,33517.99,0,8537.34,14626.63,10354.02,11386.17
2015/5/17,武汉金运激光股份有限公司,500,60,33519.66,0,8537.72,14627.79,10354.15,11386.32
2015/5/18,武汉金运激光股份有限公司,500,60,33529.26,0,8541.66,14633.27,10354.33,11389.09
2015/5/19,武汉金运激光股份有限公司,500,60,33547.26,0,8546.25,14641.21,10359.8,11394.33
2015/5/20,武汉金运激光股份有限公司,500,60,33567.7,0,8551.59,14650.66,10365.45,11400.66
2015/5/21,武汉金运激光股份有限公司,500,60,33588.76,0,8557.09,14659.94,10371.73,11405.91
2015/5/22,武汉金运激光股份有限公司,500,60,33607.95,0,8561.36,14667.64,10378.95,11410.71
2015/5/23,武汉金运激光股份有限公司,500,60,33615.45,0,8562.45,14669.56,10383.44,11412.5
2015/5/24,武汉金运激光股份有限公司,500,60,33616.76,0,8562.76,14670.42,10383.58,11412.62
2015/5/25,武汉金运激光股份有限公司,500,60,33627.3,0,8566.74,14676.8,10383.76,11415.61
2015/5/26,武汉金运激光股份有限公司,500,60,33642.62,0,8570.06,14683.67,10388.89,11420.02
2015/5/27,武汉金运激光股份有限公司,500,60,33657.49,0,8574.46,14690.12,10392.91,11425.58
2015/5/28,武汉金运激光股份有限公司,500,60,33674.74,0,8578.89,14697.92,10397.93,11430.31
2015/5/29,武汉金运激光股份有限公司,500,60,33688.53,0,8581.95,14703.86,10402.72,11434.52
2015/5/30,武汉金运激光股份有限公司,500,60,33695.4,0,8582.85,14706.05,10406.5,11436.66
2015/5/31,武汉金运激光股份有限公司,500,60,33697.37,0,8583.37,14707.34,10406.66,11436.94
2015/6/1,武汉金运激光股份有限公司,500,60,33705.78,0,8586.12,14712.83,10406.83,11440.05
2015/6/2,武汉金运激光股份有限公司,500,60,33718.55,0,8589.63,14719.08,10409.84,11444.62
2015/6/3,武汉金运激光股份有限公司,500,60,,,,,,
2015/6/4,武汉金运激光股份有限公司,500,600,8362.56,0,2181.71,3988.85,2192,5844.44
2015/6/4,武汉金运激光股份有限公司,500,60,33746.32,0,8596.44,14731.11,10418.77,11455.37
2015/6/5,武汉金运激光股份有限公司,500,600,8365.61,0,2182.52,3990.34,2192.75,5846.04
2015/6/5,武汉金运激光股份有限公司,500,60,33758.13,0,8599.6,14736.42,10422.11,11461.19
2015/6/6,武汉金运激光股份有限公司,500,600,8367.33,0,2182.87,3991.02,2193.44,5846.63
2015/6/6,武汉金运激光股份有限公司,500,60,33764.25,0,8600.71,14738.35,10425.19,11463.59
2015/6/7,武汉金运激光股份有限公司,500,600,8367.9,0,2183.04,3991.28,2193.58,5846.67
2015/6/7,武汉金运激光股份有限公司,500,60,33765.93,0,8601.23,14739.36,10425.34,11463.85
2015/6/8,武汉金运激光股份有限公司,500,600,8370.44,0,2183.91,3992.78,2193.75,5847.92
2015/6/8,武汉金运激光股份有限公司,500,60,33773.46,0,8603.92,14743.9,10425.64,11468.04
2015/6/9,武汉金运激光股份有限公司,500,600,8373.86,0,2184.79,3994.49,2194.58,5849.95
2015/6/9,武汉金运激光股份有限公司,500,60,33784.64,0,8606.87,14749.06,10428.71,11475.65
2015/6/10,武汉金运激光股份有限公司,500,600,8377.45,0,2185.76,3996.28,2195.41,5851.98
2015/6/10,武汉金运激光股份有限公司,500,60,33797.25,0,8610.57,14755.08,10431.6,11483.19
2015/6/11,武汉金运激光股份有限公司,500,600,8381.16,0,2186.66,3998.09,2196.41,5853.93
2015/6/11,武汉金运激光股份有限公司,500,60,33811.73,0,8613.92,14761.94,10435.87,11490.42
2015/6/12,武汉金运激光股份有限公司,500,600,8385.21,0,2187.74,4000.19,2197.28,5855.75
2015/6/12,武汉金运激光股份有限公司,500,60,33828.44,0,8618.3,14770.63,10439.51,11497.09
2015/6/13,武汉金运激光股份有限公司,500,600,8387.51,0,2188.2,4001.26,2198.05,5856.61
2015/6/13,武汉金运激光股份有限公司,500,60,33836.75,0,8620.08,14774.32,10442.35,11500.49
2015/6/14,武汉金运激光股份有限公司,500,600,8388.22,0,2188.39,4001.61,2198.22,5856.66
2015/6/14,武汉金运激光股份有限公司,500,60,33839.33,0,8620.75,14775.95,10442.63,11500.86
2015/6/15,武汉金运激光股份有限公司,500,600,8391.35,0,2189.39,4003.55,2198.41,5858.03
2015/6/15,武汉金运激光股份有限公司,500,60,33850.09,0,8624.56,14782.67,10442.86,11504.77
2015/6/16,武汉金运激光股份有限公司,500,600,8395.58,0,2190.43,4005.73,2199.42,5860.08
2015/6/16,武汉金运激光股份有限公司,500,60,33866.6,0,8628.69,14790.51,10447.4,11511.33
2015/6/17,武汉金运激光股份有限公司,500,600,8399.42,0,2191.4,4007.53,2200.49,5862.06
2015/6/17,武汉金运激光股份有限公司,500,60,33881.31,0,8632.07,14796.81,10452.43,11518.44
2015/6/18,武汉金运激光股份有限公司,500,600,8402.43,0,2192,4008.97,2201.46,5863.42
2015/6/18,武汉金运激光股份有限公司,500,60,33891.05,0,8634.02,14800.85,10456.18,11522.86
2015/6/19,武汉金运激光股份有限公司,500,600,8403.82,0,2192.37,4009.81,2201.64,5863.63
2015/6/19,武汉金运激光股份有限公司,500,60,33894.88,0,8635.12,14803.22,10456.54,11523.97
2015/6/20,武汉金运激光股份有限公司,500,600,8404.46,0,2192.54,4010.11,2201.81,5863.68
2015/6/20,武汉金运激光股份有限公司,500,60,33896.62,0,8635.64,14804.27,10456.71,11524.35
2015/6/21,武汉金运激光股份有限公司,500,600,8405.01,0,2192.68,4010.37,2201.96,5863.69
2015/6/21,武汉金运激光股份有限公司,500,60,33897.76,0,8635.89,14805,10456.87,11524.48
2015/6/22,武汉金运激光股份有限公司,500,600,8407.67,0,2193.54,4012,2202.13,5864.79
2015/6/22,武汉金运激光股份有限公司,500,60,33906.38,0,8638.95,14810.34,10457.09,11527.36
2015/6/23,武汉金运激光股份有限公司,500,600,8411.28,0,2194.49,4014,2202.79,5866.31
2015/6/23,武汉金运激光股份有限公司,500,60,33921.3,0,8642.8,14817.74,10460.76,11533.79
2015/6/24,武汉金运激光股份有限公司,500,600,8415.72,0,2195.69,4016.42,2203.61,5868.24
2015/6/24,武汉金运激光股份有限公司,500,60,33939.55,0,8647.23,14826.73,10465.59,11541.55
2015/6/25,武汉金运激光股份有限公司,500,600,8420.5,0,2196.92,4018.8,2204.78,5870.53
2015/6/25,武汉金运激光股份有限公司,500,60,33957.38,0,8652.06,14834.6,10470.72,11549.04
2015/6/26,武汉金运激光股份有限公司,500,600,8424.93,0,2197.98,4021.06,2205.89,5872.6
2015/6/26,武汉金运激光股份有限公司,500,60,33974.88,0,8655.92,14842.68,10476.28,11554.93
2015/6/27,武汉金运激光股份有限公司,500,600,8427.4,0,2198.45,4022.16,2206.79,5873.34
2015/6/27,武汉金运激光股份有限公司,500,60,33983.46,0,8657.02,14845.63,10480.81,11556.94
2015/6/28,武汉金运激光股份有限公司,500,600,8428.22,0,2198.66,4022.61,2206.95,5873.46
2015/6/28,武汉金运激光股份有限公司,500,60,33986.89,0,8657.9,14847.98,10481.01,11557.99
2015/6/29,武汉金运激光股份有限公司,500,600,8432.61,0,2200.04,4025.36,2207.21,5874.95
2015/6/29,武汉金运激光股份有限公司,500,60,34000.34,0,8662.55,14856.29,10481.5,11561.35
2015/6/30,武汉金运激光股份有限公司,500,600,8436.77,0,2201.09,4027.39,2208.29,5876.99
2015/6/30,武汉金运激光股份有限公司,500,60,34015.42,0,8666.49,14863.18,10485.75,11567.16
2015/7/1,武汉金运激光股份有限公司,500,600,8440.83,0,2202.09,4029.4,2209.34,5878.99
2015/7/1,武汉金运激光股份有限公司,500,60,34030.44,0,8670.03,14869.94,10490.47,11573.27
2015/7/2,武汉金运激光股份有限公司,500,600,8445.47,0,2203.29,4031.79,2210.39,5881.04
2015/7/2,武汉金运激光股份有限公司,500,60,34048.15,0,8674.78,14878.52,10494.85,11579.67
2015/7/3,武汉金运激光股份有限公司,500,600,8450.29,0,2204.48,4034.16,2211.65,5883.06
2015/7/3,武汉金运激光股份有限公司,500,60,34066.91,0,8679.29,14886.44,10501.18,11584.76
2015/7/4,武汉金运激光股份有限公司,500,600,8452.4,0,2204.85,4034.97,2212.58,5883.79
2015/7/4,武汉金运激光股份有限公司,500,60,34075.29,0,8680.45,14889.32,10505.52,11587.41
2015/7/5,武汉金运激光股份有限公司,500,600,8453.09,0,2205.03,4035.31,2212.75,5883.88
2015/7/5,武汉金运激光股份有限公司,500,60,34077.73,0,8681,14890.97,10505.76,11588.09
2015/7/6,武汉金运激光股份有限公司,500,600,8455.78,0,2205.89,4036.96,2212.93,5885.13
2015/7/6,武汉金运激光股份有限公司,500,60,34085.86,0,8683.59,14896.24,10506.03,11591.94
2015/7/7,武汉金运激光股份有限公司,500,600,8459.78,0,2206.91,4038.85,2214.02,5887.24
2015/7/7,武汉金运激光股份有限公司,500,60,34102.6,0,8687.85,14903.65,10511.1,11600.07
2015/7/8,武汉金运激光股份有限公司,500,600,8463.7,0,2207.9,4040.75,2215.05,5889.38
2015/7/8,武汉金运激光股份有限公司,500,60,34117.72,0,8691.64,14910.7,10515.38,11608.11
2015/7/9,武汉金运激光股份有限公司,500,600,8467.52,0,2208.84,4042.61,2216.07,5891.45
2015/7/9,武汉金运激光股份有限公司,500,60,34132.68,0,8695.08,14917.88,10519.72,11615.72
2015/7/10,武汉金运激光股份有限公司,500,600,8471.53,0,2209.88,4044.61,2217.04,5893.57
2015/7/10,武汉金运激光股份有限公司,500,60,34147.22,0,8699.06,14924.63,10523.53,11622.59
2015/7/11,武汉金运激光股份有限公司,500,600,8473.7,0,2210.28,4045.57,2217.85,5894.39
2015/7/11,武汉金运激光股份有限公司,500,60,34155.24,0,8700.34,14928.23,10526.67,11625.83
2015/7/12,武汉金运激光股份有限公司,500,600,8474.46,0,2210.49,4045.93,2218.04,5894.46
2015/7/12,武汉金运激光股份有限公司,500,60,34157.9,0,8701.03,14929.89,10526.98,11626.43
2015/7/13,武汉金运激光股份有限公司,500,600,8478.81,0,2211.82,4048.72,2218.27,5896.16
2015/7/13,武汉金运激光股份有限公司,500,60,34170.49,0,8705.2,14937.8,10527.49,11631.49
2015/7/14,武汉金运激光股份有限公司,500,600,8484.14,0,2213.13,4051.56,2219.45,5898.57
2015/7/14,武汉金运激光股份有限公司,500,60,34187.3,0,8709.36,14945.95,10531.99,11638.94
2015/7/15,武汉金运激光股份有限公司,500,600,8488.41,0,2214.2,4053.66,2220.55,5900.95
2015/7/15,武汉金运激光股份有限公司,500,60,34201.91,0,8712.77,14952.43,10536.71,11646.71
2015/7/16,武汉金运激光股份有限公司,500,600,8492.04,0,2215.13,4055.42,2221.49,5903.22
2015/7/16,武汉金运激光股份有限公司,500,60,34214.29,0,8715.68,14957.88,10540.73,11654.67
