数据日期,用户名称,运行容量,电能表号,综合倍率,当日最大需量,发生时间,表位数
2016-05-10,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-11,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-12,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-13,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-14,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-15,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-16,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-17,武汉金运激光股份有限公司,500,070352,600,0.2665,3:22,6.2
2016-05-18,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-19,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-20,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-21,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-22,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-23,武汉金运激光股份有限公司,500,070352,600,0.2726,10:28,6.2
2016-05-24,武汉金运激光股份有限公司,500,070352,600,0.2793,3:14,6.2
2016-05-25,武汉金运激光股份有限公司,500,070352,600,0.3173,9:53,6.2
2016-05-26,武汉金运激光股份有限公司,500,070352,600,0.2901,2:58,6.2
2016-05-27,武汉金运激光股份有限公司,500,070352,600,0.2901,2:58,6.2
2016-05-28,武汉金运激光股份有限公司,500,070352,600,0.2901,2:58,6.2
2016-05-29,武汉金运激光股份有限公司,500,070352,600,0.2901,2:58,6.2
2016-05-30,武汉金运激光股份有限公司,500,070352,600,0.2901,2:58,6.2
2016-05-31,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-01,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-02,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-03,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-04,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-05,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-06,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-07,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-08,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-09,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-10,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-11,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-12,武汉金运激光股份有限公司,500,070352,600,0.3182,3:11,6.2
2016-06-13,武汉金运激光股份有限公司,500,070352,600,0.348,12:28,6.2
2016-06-14,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-15,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-16,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-17,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-18,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-19,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-20,武汉金运激光股份有限公司,500,070352,600,0.386,3:52,6.2
2016-06-21,武汉金运激光股份有限公司,500,070352,600,0.415,11:15,6.2
2016-06-22,武汉金运激光股份有限公司,500,070352,600,0.4404,3:07,6.2
2016-06-23,武汉金运激光股份有限公司,500,070352,600,0.4905,12:09,6.2
2016-06-24,武汉金运激光股份有限公司,500,070352,600,0.4905,12:09,6.2
2016-06-25,武汉金运激光股份有限公司,500,070352,600,0.4905,12:09,6.2
2016-06-26,武汉金运激光股份有限公司,500,070352,600,0.0567,8:24,6.2
2016-06-27,武汉金运激光股份有限公司,500,070352,600,0.2645,11:47,6.2
2016-06-28,武汉金运激光股份有限公司,500,070352,600,0.2833,3:01,6.2
2016-06-29,武汉金运激光股份有限公司,500,070352,600,0.298,2:46,6.2
2016-06-30,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-01,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-02,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-03,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-04,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-05,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-06,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-07,武汉金运激光股份有限公司,500,070352,600,0.361,12:17,6.2
2016-07-08,武汉金运激光股份有限公司,500,070352,600,0.411,12:09,6.2
2016-07-09,武汉金运激光股份有限公司,500,070352,600,0.411,12:09,6.2
2016-07-10,武汉金运激光股份有限公司,500,070352,600,0.411,12:09,6.2
2016-07-11,武汉金运激光股份有限公司,500,070352,600,0.4325,12:40,6.2
2016-07-12,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-13,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-14,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-15,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-16,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-17,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-18,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-19,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-20,武汉金运激光股份有限公司,500,070352,600,0.489,11:49,6.2
2016-07-21,武汉金运激光股份有限公司,500,070352,600,0.531,2:34,6.2
2016-07-22,武汉金运激光股份有限公司,500,070352,600,0.531,2:34,6.2
2016-07-23,武汉金运激光股份有限公司,500,070352,600,0.531,2:34,6.2
2016-07-24,武汉金运激光股份有限公司,500,070352,600,0.531,2:34,6.2
2016-07-25,武汉金运激光股份有限公司,500,070352,600,0.596,12:07,6.2
2016-07-26,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-07-27,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-07-28,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-07-29,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-07-30,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-07-31,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-01,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-02,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-03,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-04,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-05,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-06,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-07,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-08,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-09,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-10,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-11,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-12,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-13,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-14,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-15,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-16,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-17,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-18,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-19,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-20,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-21,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-22,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-23,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-24,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-25,武汉金运激光股份有限公司,500,070352,600,0.598,11:45,6.2
2016-08-26,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-08-27,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-08-28,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-08-29,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-08-30,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-08-31,武汉金运激光股份有限公司,500,070352,600,0.309,11:53,6.2
2016-09-01,武汉金运激光股份有限公司,500,070352,600,0.3216,12:23,6.2
2016-09-02,武汉金运激光股份有限公司,500,070352,600,0.342,12:13,6.2
2016-09-03,武汉金运激光股份有限公司,500,070352,600,0.342,12:13,6.2
2016-09-04,武汉金运激光股份有限公司,500,070352,600,0.342,12:13,6.2
2016-09-05,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-06,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-07,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-08,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-09,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-10,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-11,武汉金运激光股份有限公司,500,070352,600,0.3755,11:56,6.2
2016-09-12,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-13,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-14,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-15,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-16,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-17,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-18,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-19,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-20,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-21,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-22,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-23,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-24,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-25,武汉金运激光股份有限公司,500,070352,600,0.4019,11:02,6.2
2016-09-26,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-09-27,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-09-28,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-09-29,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-09-30,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-01,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-02,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-03,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-04,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-05,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-06,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-07,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-08,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-09,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-10,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-11,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-12,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-13,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-14,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-15,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-16,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-17,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-18,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-19,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-20,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-21,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-22,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-23,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-24,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-25,武汉金运激光股份有限公司,500,070352,600,0.4154,3:34,6.2
2016-10-26,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-10-27,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-10-28,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-10-29,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-10-30,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-10-31,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-01,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-02,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-03,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-04,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-05,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-06,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-07,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-08,武汉金运激光股份有限公司,500,070352,600,0.2995,10:36,6.2
2016-11-09,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-10,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-11,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-12,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-13,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-14,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-15,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-16,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-17,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-18,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-19,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-20,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-21,武汉金运激光股份有限公司,500,070352,600,0.3003,12:23,6.2
2016-11-22,武汉金运激光股份有限公司,500,070352,600,0.3218,12:39,6.2
2016-11-23,武汉金运激光股份有限公司,500,070352,600,0.486,12:01,6.2
2016-11-24,武汉金运激光股份有限公司,500,070352,600,0.486,12:01,6.2
2016-11-25,武汉金运激光股份有限公司,500,070352,600,0.486,12:01,6.2
2016-11-26,武汉金运激光股份有限公司,500,070352,600,0.1234,8:55,6.2
2016-11-27,武汉金运激光股份有限公司,500,070352,600,0.1234,8:55,6.2
2016-11-28,武汉金运激光股份有限公司,500,070352,600,0.3165,11:59,6.2
2016-11-29,武汉金运激光股份有限公司,500,070352,600,0.3165,11:59,6.2
2013-01-01,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-02,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-03,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-04,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-05,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-06,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-07,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-08,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-09,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-10,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-11,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-12,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-13,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-14,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-15,武汉金运激光股份有限公司,500,001086,60,1.9794,5:26,5.2
2013-01-16,武汉金运激光股份有限公司,500,001086,60,2.0553,12:53,5.2
2013-01-17,武汉金运激光股份有限公司,500,001086,60,2.2393,12:45,5.2
2013-01-18,武汉金运激光股份有限公司,500,001086,60,2.2393,12:45,5.2
2013-01-19,武汉金运激光股份有限公司,500,001086,60,2.2393,12:45,5.2
2013-01-20,武汉金运激光股份有限公司,500,001086,60,2.2393,12:45,5.2
2013-01-21,武汉金运激光股份有限公司,500,001086,60,2.2393,12:45,5.2
2013-01-22,武汉金运激光股份有限公司,500,001086,60,2.2666,12:10,5.2
2013-01-23,武汉金运激光股份有限公司,500,001086,60,2.2666,12:10,5.2
2013-01-24,武汉金运激光股份有限公司,500,001086,60,2.2666,12:10,5.2
2013-01-25,武汉金运激光股份有限公司,500,001086,60,0.3697,12:04,5.2
2013-01-26,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-01-27,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-01-28,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-01-29,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-01-30,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-01-31,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-01,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-02,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-03,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-04,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-05,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-06,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-07,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-08,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-09,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-10,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-11,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-12,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-13,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-14,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-15,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-16,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-17,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-18,武汉金运激光股份有限公司,500,001086,60,1.7544,1:13,5.2
2013-02-19,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-20,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-21,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-22,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-23,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-24,武汉金运激光股份有限公司,500,001086,60,1.9785,9:13,5.2
2013-02-25,武汉金运激光股份有限公司,500,001086,60,0.3415,12:04,5.2
2013-02-26,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-02-27,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-02-28,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-01,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-02,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-03,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-04,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-05,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-06,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-07,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-08,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-09,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-10,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-11,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-12,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-13,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-14,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-15,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-16,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-17,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-18,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-19,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-20,武汉金运激光股份有限公司,500,001086,60,1.791,5:02,5.2
2013-03-21,武汉金运激光股份有限公司,500,001086,60,1.9685,5:01,5.2
2013-03-22,武汉金运激光股份有限公司,500,001086,60,1.9685,5:01,5.2
2013-03-23,武汉金运激光股份有限公司,500,001086,60,1.9685,5:01,5.2
2013-03-24,武汉金运激光股份有限公司,500,001086,60,1.9685,5:01,5.2
2013-03-25,武汉金运激光股份有限公司,500,001086,60,0.4048,12:04,5.2
2013-03-26,武汉金运激光股份有限公司,500,001086,60,1.9495,5:20,5.2
2013-03-27,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-03-28,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-03-29,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-03-30,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-03-31,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-01,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-02,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-03,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-04,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-05,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-06,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-07,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-08,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-09,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-10,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-11,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-12,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-13,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-14,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-15,武汉金运激光股份有限公司,500,001086,60,,,5.2
2013-04-16,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-17,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-18,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-19,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-20,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-21,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-22,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-23,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-24,武汉金运激光股份有限公司,500,001086,60,2.1336,8:52,5.2
2013-04-25,武汉金运激光股份有限公司,500,001086,60,0.4318,12:04,5.2
2013-04-26,武汉金运激光股份有限公司,500,001086,60,1.7638,8:45,5.2
2013-04-27,武汉金运激光股份有限公司,500,001086,60,1.7638,8:45,5.2
2013-04-28,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-04-29,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-04-30,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-05-01,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-05-02,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-05-03,武汉金运激光股份有限公司,500,001086,60,1.7672,6:04,5.2
2013-05-04,武汉金运激光股份有限公司,500,001086,60,1.8395,8:47,5.2
2013-05-05,武汉金运激光股份有限公司,500,001086,60,1.8395,8:47,5.2
2013-05-06,武汉金运激光股份有限公司,500,001086,60,1.8395,8:47,5.2
2013-05-07,武汉金运激光股份有限公司,500,001086,60,1.8395,8:47,5.2
2013-05-08,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-09,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-10,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-11,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-12,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-13,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-14,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-15,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-16,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-17,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-18,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
2013-05-19,武汉金运激光股份有限公司,500,001086,60,1.9386,8:46,5.2
