数据日期,相序类型,0时,1时,2时,3时,4时,5时,6时,7时,8时,9时,10时,11时,12时,13时,14时,15时,16时,17时,18时,19时,20时,21时,22时,23时,运行容量,综合倍率
2015/12/1,有功功率,41.76,12.276,14.478,12.462,34.596,10.434,11.586,21.852,,,52.638,39.57,,37.686,,55.578,29.61,19.53,31.158,57.774,19.59,31.548,51.936,39.582,1000,60
2015/12/1,无功功率,14.952,-0.462,-1.548,-1.086,14.268,-1.188,-1.182,-1.092,,,14.988,17.574,,5.604,,18.492,18.36,-0.282,8.616,23.244,-1.368,-1.506,12.408,12.276,1000,60
2015/12/2,有功功率,38.478,13.656,11.94,13.782,31.488,8.1,8.658,9.39,31.494,63.504,55.458,46.542,24.066,27.558,51.318,48.45,30.036,18.732,23.082,63.636,18.876,54.978,59.634,41.16,1000,60
2015/12/2,无功功率,13.182,-1.53,-1.458,-1.23,13.296,-1.932,-2.022,-2.1,-1.566,25.554,11.736,12.792,-0.594,4.02,25.962,12.612,5.814,-0.156,8.544,22.866,8.298,7.83,22.794,22.452,1000,60
2015/12/3,有功功率,36.138,21.42,7.566,30.702,29.562,6.144,18.87,20.802,47.796,61.17,38.97,38.028,25.998,50.118,31.68,29.802,25.176,15.714,44.442,38.4,44.43,43.128,,33.63,1000,60
2015/12/4,有功功率,6.312,6.06,6.486,32.112,6.78,6.222,6.42,38.412,39.33,49.776,40.224,30.648,25.608,50.724,41.028,49.554,34.644,29.67,49.878,30.258,21.336,56.472,42.54,38.778,1000,60
2015/12/4,无功功率,-2.04,-2.316,-2.088,13.656,-2.1,-1.704,-2.058,13.104,12.738,6.09,9.516,9.468,-1.032,23.472,13.422,7.638,5.832,9.15,21.852,7.584,6.876,20.712,21.762,23.04,1000,60
2015/12/5,有功功率,11.094,6.486,,30.966,5.034,8.166,10.794,9.372,38.796,49.116,48.156,38.13,62.61,51.708,36.588,47.316,41.772,48.126,41.322,17.754,36.24,39.222,36.036,16.074,1000,60
2015/12/5,无功功率,2.934,-2.25,,13.332,-1.95,-1.89,-1.932,-2.22,12.018,10.908,11.838,6.252,13.164,19.386,11.142,5.97,4.128,16.458,21.54,7.86,7.488,16.65,22.05,8.478,1000,60
2015/12/6,有功功率,7.422,18.258,28.698,31.524,5.616,7.266,5.43,35.178,23.232,23.16,20.85,16.392,53.88,27.648,9.666,18.648,9.828,41.34,30.072,35.61,28.626,13.908,37.506,38.388,1000,60
2015/12/6,无功功率,-2.448,-1.77,13.452,13.38,-1.974,-1.908,-2.076,13.212,11.22,-2.106,-1.998,-2.334,12.402,12.564,-2.262,-2.22,-2.16,12.24,11.466,-3.054,-2.988,-3.072,11.64,12.486,1000,60
2015/12/7,有功功率,10.92,16.194,28.176,29.526,6.102,6.084,8.448,8.628,41.49,53.76,71.7,39.324,39.384,48,41.166,43.11,32.052,37.488,54.528,19.536,25.986,44.28,46.764,37.5,1000,60
2015/12/7,无功功率,-1.848,-1.824,12.576,12.6,-2.142,-2.124,-1.884,-2.61,11.766,9.396,11.352,10.146,-0.24,26.58,12.354,11.982,10.398,18.54,21.6,7.386,7.278,21.726,21.744,21.672,1000,60
2015/12/8,有功功率,32.388,8.268,7.038,27.42,29.754,5.256,5.448,27.078,47.772,53.586,65.082,56.724,41.724,64.464,40.014,49.062,35.058,20.232,56.604,42.636,24.576,18.432,54.528,47.316,1000,60
2015/12/8,无功功率,12.054,-1.944,-1.938,12.516,12.918,-2.31,-2.238,-2.478,11.28,16.716,17.586,17.85,0.63,27.702,13.032,13.314,10.002,4.812,18.972,12.468,11.706,10.542,25.656,13.86,1000,60
2015/12/9,有功功率,42.996,8.958,17.574,31.632,9.3,14.448,7.092,8.868,56.334,57.018,67.758,33.666,50.79,62.424,35.088,57.252,34.482,15.618,60.63,41.154,21.24,59.706,56.346,49.344,1000,60
2015/12/10,有功功率,13.26,7.578,29.646,48.972,7.02,7.146,7.344,30.408,41.79,62.658,47.484,40.05,57.924,43.062,42.078,54.36,33.492,64.41,41.508,43.104,25.914,42.534,44.856,41.904,1000,60
2015/12/10,无功功率,-1.53,-1.506,14.064,13.854,-1.944,-1.884,-1.938,12.918,-1.65,8.034,14.064,10.314,16.572,13.884,8.724,9.288,13.452,22.692,10.728,11.712,10.14,24.576,23.022,24.21,1000,60
2015/12/11,有功功率,14.28,,32.886,33.816,8.214,8.538,8.7,30.558,29.982,36.108,44.376,29.316,53.412,41.31,28.356,36.792,29.094,46.92,15.288,26.376,50.394,39.408,33.102,10.248,1000,60
2015/12/11,无功功率,-0.93,-1.542,13.554,13.692,-1.632,-1.26,-1.71,12.792,-1.326,9.414,16.788,12.228,15,17.004,17.808,12.918,0.342,13.512,-2.7,-3.084,12.654,12.564,12.9,-1.68,1000,60
2015/12/13,有功功率,19.314,30.192,7.002,7.074,17.424,7.08,30.912,27.414,18.396,22.566,32.076,30.564,31.434,11.958,7.74,48.018,6.222,9.672,24.318,12.876,49.854,46.896,21.198,29.538,1000,60
2015/12/14,有功功率,33.384,29.58,7.728,10.968,7.812,39.726,7.644,20.094,24.462,49.314,67.41,49.824,67.002,38.946,49.638,91.08,46.914,46.638,39.564,73.092,53.652,29.118,39.24,37.332,1000,60
2015/12/14,无功功率,12.564,12.606,-2.214,-1.722,-1.872,12.672,-2.124,-2.46,-2.226,6.864,18.702,4.938,2.046,15.18,11.628,29.31,10.374,7.17,10.548,22.764,22.992,9.276,8.694,23.328,1000,60
2015/12/15,有功功率,44.16,26.568,12.204,9.09,9.228,33.066,16.89,8.646,30.81,51.834,73.758,44.964,32.832,49.14,56.472,48.69,36.798,35.988,43.128,52.62,73.02,25.95,49.134,35.496,1000,60
2015/12/15,无功功率,13.728,6.186,-1.926,-1.956,-1.908,12.648,-1.788,-1.512,-1.584,6.48,27.534,12.57,2.52,8.778,22.344,8.964,7.926,13.962,4.626,24.042,17.46,3.108,23.964,23.484,1000,60
2015/12/16,有功功率,32.124,32.76,9.138,8.556,28.728,29.412,10.44,7.806,35.25,101.874,78.948,41.7,27.582,53.658,55.62,47.004,34.722,20.73,44.808,73.89,47.178,63.852,44.316,49.878,1000,60
2015/12/16,无功功率,13.356,13.734,-1.962,-1.812,12.918,12.894,-1.986,-1.902,-1.338,22.506,26.478,12.6,0.99,19.326,25.908,14.502,14.262,6.594,23.13,22.116,8.064,22.14,23.148,22.404,1000,60
2015/12/17,有功功率,33.246,38.574,14.91,37.572,14.718,35.814,16.104,17.01,32.796,81.876,80.4,52.11,41.28,31.788,52.602,63.69,53.7,19.038,25.338,61.866,63.942,54.582,29.028,44.382,1000,60
2015/12/17,无功功率,12.372,12.768,-1.656,-1.014,-1.224,13.194,-1.524,-1.86,-1.236,25.59,28.074,8.646,0.444,9.834,22.038,22.122,7.392,-0.624,8.604,22.554,23.112,23.076,9.564,24.324,1000,60
2015/12/18,有功功率,37.056,35.526,37.674,13.326,12.33,11.358,30.684,30.006,66.798,62.856,63.468,74.016,42.972,42.894,51.798,81.636,64.35,19.284,30.198,33.912,67.344,65.124,48.48,52.83,1000,60
2015/12/18,无功功率,13.344,13.548,13.896,-1.362,-1.434,-1.482,13.518,13.074,-0.996,10.656,6.168,22.062,1.506,7.512,8.43,27.972,28.818,0.114,9.96,9.702,18.786,24.618,24.18,24.12,1000,60
2015/12/19,有功功率,12.048,15.258,32.772,38.91,23.202,23.55,16.704,34.524,37.41,,61.146,67.308,83.232,39.87,48.426,57.432,66.066,37.056,15.456,42.48,54.714,53.916,53.028,42.414,1000,60
2015/12/19,无功功率,-2.088,-1.572,12.972,13.194,-1.776,-1.122,-1.758,12.714,-1.956,,17.106,23.448,17.94,7.254,14.412,15.06,34.626,13.344,-1.992,-2.652,12.474,12.396,12.348,12.762,1000,60
2015/12/21,有功功率,10.428,9.576,30.546,34.59,9.432,25.626,11.946,32.778,19.392,64.638,78.336,85.428,80.904,48.03,43.248,49.224,61.44,46.086,35.592,28.026,91.404,72.978,67.506,17.658,1000,60
2015/12/22,有功功率,11.016,33.888,32.304,8.316,22.578,11.634,32.052,38.022,37.02,54.96,59.148,72.192,52.422,45.696,66.846,52.398,60.144,22.194,28.476,36.12,78.528,74.712,56.082,44.31,1000,60
2015/12/22,无功功率,-1.716,12.6,12.804,-1.83,-1.062,-1.974,12.672,12.096,-1.44,11.808,12.378,20.322,3.606,8.142,7.494,10.914,26.232,11.088,9.426,9.594,18.906,24.294,23.802,23.262,1000,60
2015/12/23,有功功率,18.33,34.782,34.968,13.68,13.596,13.92,13.416,36.456,31.692,56.514,65.748,97.368,71.376,40.356,42.192,51.156,61.47,38.598,40.77,34.236,73.266,62.31,56.496,26.316,1000,60
2015/12/23,无功功率,-1.614,13.314,13.746,-1.56,-1.524,-1.164,-1.56,12.81,-1.752,12.642,7.434,29.388,17.634,16.2,11.484,2.832,21.216,7.29,10.236,9.378,24.66,24.132,23.214,8.652,1000,60
2015/12/25,有功功率,31.824,33.048,11.952,10.692,11.298,11.214,37.092,17.928,36.552,75.852,98.7,82.104,39.114,27.534,40.686,58.002,51.498,21.516,14.208,14.934,40.68,75.654,37.002,38.802,1000,60
2015/12/25,无功功率,13.236,13.554,-1.428,-1.584,-1.65,-1.518,13.356,-2.004,-0.906,14.322,27.006,30.462,2.922,14.466,18.936,32.61,32.838,-1.434,-2.19,-2.466,11.61,10.944,-2.712,12.81,1000,60
2015/12/26,有功功率,35.166,37.056,31.122,30.792,10.83,10.518,10.29,50.772,51.72,22.2,55.38,79.926,53.736,29.67,18.858,42.282,53.016,37.392,15.57,30.18,39.66,43.476,40.062,17.838,1000,60
2015/12/26,无功功率,13.158,13.482,13.278,13.128,-1.482,-2.004,-1.878,12.954,12.678,-2.226,11.052,32.184,14.592,24.306,16.092,13.926,32.568,14.856,-0.144,-2.136,10.896,11.346,11.202,-2.4,1000,60
2015/12/27,有功功率,17.982,35.76,32.46,10.866,10.974,10.806,34.596,50.046,14.85,20.874,27.306,34.866,42.396,15.816,10.29,11.052,40.11,15.852,12.234,15.198,55.488,43.248,30.708,13.914,1000,60
2015/12/27,无功功率,-2.388,13.032,13.29,-2.16,-2.028,-1.818,13.524,12.822,-2.004,-0.06,6.036,19.458,20.124,7.674,6.516,6.144,20.382,0.78,-0.294,-0.024,13.116,12.702,-1.044,-0.948,1000,60
2015/12/28,有功功率,41.424,35.982,31.71,11.376,7.926,7.824,30.606,39.06,31.032,51.606,69.588,85.446,45.558,49.32,60.51,57.726,55.122,38.022,31.782,44.442,48.876,52.422,66.714,42.846,1000,60
2015/12/28,无功功率,14.256,14.922,14.382,-0.762,-0.9,-0.852,14.73,14.082,-1.272,6.6,10.878,25.35,1.032,7.824,14.892,10.578,28.716,10.998,15.03,13.914,17.91,23.442,22.5,22.632,1000,60
2015/12/29,有功功率,13.176,10.824,32.676,32.868,12.138,10.374,20.532,30.78,47.91,57.942,58.86,54.468,63.816,65.184,40.284,33.234,47.658,53.088,36.162,29.598,23.94,64.572,53.4,32.802,1000,60
2015/12/29,无功功率,-2.316,-2.07,13.41,13.314,-1.818,-1.824,-2.064,-2.088,12.312,17.628,17.502,14.22,20.718,26.538,11.826,12.168,13.26,14.244,0.078,-2.502,-3.474,13.158,13.362,12.42,1000,60
2015/12/30,有功功率,10.86,9.54,30.696,18.678,9.858,10.086,21.216,11.934,45.96,80.034,56.766,50.01,56.886,54.582,32.466,34.944,34.242,39.438,42.642,33.312,47.082,62.802,48.786,50.712,1000,60
2016/1/1,有功功率,14.04,42.402,33.666,9.816,8.052,6.798,30.15,8.142,9.906,7.074,15.294,32.094,4.548,4.32,4.968,5.436,27.396,5.424,8.766,11.148,31.998,32.172,6.12,7.542,1000,60
2016/1/1,无功功率,-1.41,13.38,13.278,-1.752,-1.596,-1.818,13.53,-1.446,-1.77,-2.04,-1.896,13.074,-1.704,-2.028,-1.992,-1.932,13.146,-2.01,-1.848,-2.352,12.408,12.216,-2.304,-2.082,1000,60
2016/1/2,有功功率,16.536,29.178,8.994,20.52,7.62,7.296,29.94,9.858,14.496,7.734,6.624,31.518,4.674,4.08,6.138,8.862,31.986,4.47,4.47,9.102,8.478,39.882,11.988,14.478,1000,60
2016/1/2,无功功率,-1.614,12.774,-1.992,-1.914,-1.416,-1.728,12.828,-1.56,-1.674,-2.004,-1.434,12.714,-2.1,-2.022,-1.35,-1.992,12.738,-1.818,-1.92,-2.208,-2.496,12.342,-2.076,-2.088,1000,60
2016/1/3,有功功率,9.156,33.804,9.972,8.922,9.6,8.424,31.908,9.252,7.368,27.648,21.36,31.71,34.674,17.97,13.482,19.242,18.45,33.042,27.702,14.466,14.436,42.024,52.38,14.076,1000,60
2016/1/5,有功功率,34.308,8.472,7.53,39.69,29.742,21.444,8.082,9.36,59.628,70.5,66.516,47.592,70.446,69.606,41.34,71.118,43.764,51.666,27.972,27.168,26.118,56.802,49.878,42.714,1000,60
2016/1/5,无功功率,13.212,-1.902,-2.118,13.632,13.398,-2.028,-1.98,-2.424,12.294,0.93,10.968,17.328,14.202,19.728,6.984,6.984,6.534,14.796,11.142,3.306,8.916,18.24,23.964,12.684,1000,60
2016/1/6,有功功率,13.056,12.222,48.504,37.08,15.084,14.13,12.204,37.398,40.23,59.202,56.526,60.714,80.784,50.868,47.238,50.424,68.136,64.386,39.024,58.386,48.888,58.278,53.22,29.346,1000,60
2016/1/6,无功功率,-1.002,-1.326,13.65,14.064,-1.362,-1.326,-1.458,13.134,-1.932,7.536,11.586,13.758,16.89,14.106,6.828,8.49,27.18,20.328,9.312,8.328,8.88,23.256,24.972,4.044,1000,60
2016/1/7,有功功率,17.01,36.87,34.716,13.098,20.808,15.474,35.616,69.714,31.686,57.072,79.77,70.182,67.05,45.024,54.636,69.534,66.81,37.434,43.362,47.55,70.986,55.806,71.34,46.992,1000,60
2016/1/7,无功功率,-1.368,13.284,12.966,-1.488,-1.47,-0.792,12.96,12.87,-1.674,0.486,12.282,23.118,10.026,2.832,12.504,20.556,22.818,6.18,10.38,10.296,23.322,22.362,22.926,18.204,1000,60
2016/1/8,有功功率,43.374,42.156,16.212,21.096,18.402,34.854,40.818,18.924,32.106,72.918,91.998,47.13,47.454,35.364,40.872,87.198,47.4,38.592,25.068,57.246,60.582,61.92,48.042,51.06,1000,60
2016/1/8,无功功率,14.742,14.394,-0.972,-0.378,-0.54,14.178,14.634,-1.62,-1.158,3.894,20.292,7.806,4.62,2.442,9.354,29.706,16.458,1.068,7.17,24.588,25.23,22.596,23.136,17.55,1000,60
2016/1/9,有功功率,17.436,24.294,30.504,32.004,21.186,10.53,9.552,10.488,41.388,63.87,68.358,39.756,70.386,51.306,47.088,62.982,65.904,80.052,29.286,29.016,57.282,64.002,49.308,39.954,1000,60
2016/1/9,无功功率,3.648,-1.578,13.368,14.124,5.886,-1.962,-1.818,-2.82,13.158,11.718,19.692,16.884,15.654,14.958,19.32,18.888,29.208,14.472,-2.664,-2.676,12.204,12.342,12.402,13.71,1000,60
2016/1/10,有功功率,14.22,12.57,35.622,10.932,9.348,9.222,31.668,41.556,12.756,38.43,28.038,43.812,30.918,12.102,12.078,23.226,51.486,32.424,19.116,37.812,57.264,50.976,20.058,27.324,1000,60
2016/1/10,无功功率,-1.53,-1.452,14.274,-1.506,-1.878,-1.92,13.368,13.278,-1.962,-1.698,-0.36,12.264,12.948,-1.836,-1.866,-1.914,12.702,-1.662,-2.442,-2.586,11.874,11.844,-1.722,-1.614,1000,60
2016/1/11,有功功率,35.724,34.062,11.61,13.272,11.214,33.162,48.042,12.642,45.306,74.508,92.652,83.544,57.54,65.064,79.23,98.706,73.95,56.28,50.694,78.72,81.714,71.766,49.71,55.812,1000,60
2016/1/11,无功功率,13.302,13.218,-1.056,-1.29,-1.47,13.398,13.17,-2.04,-2.112,13.41,21.63,24.51,3.258,15.096,25.842,26.844,14.694,6.99,11.088,25.176,26.658,26.502,24.612,17.886,1000,60
2016/1/12,有功功率,42.738,59.526,46.392,47.166,37.218,23.436,40.908,49.2,63.012,72.948,64.026,77.082,72.924,91.206,61.464,60.288,95.826,68.322,84.654,51.606,58.134,76.404,66.498,67.902,1000,60
2016/1/12,无功功率,13.416,13.692,13.644,13.908,-1.128,-1.386,-1.29,13.344,12.96,12.432,14.394,13.098,16.866,23.868,15.666,15.39,29.076,23.472,28.872,13.044,13.686,25.482,24.732,25.38,1000,60
2016/1/13,有功功率,48.12,43.974,43.368,44.088,40.926,24.642,28.566,19.74,39.342,67.26,76.212,65.148,82.044,76.992,41.874,59.676,61.158,50.946,62.592,33.186,51.57,73.47,61.818,45.954,1000,60
2016/1/13,无功功率,13.62,14.364,14.118,14.292,14.34,-1.17,-0.96,-1.56,13.578,11.538,14.844,6.072,16.68,22.86,11.736,11.04,15.378,22.734,23.922,9.336,9.84,19.47,19.494,19.26,1000,60
2016/1/14,有功功率,41.88,50.088,27.756,14.964,14.364,38.874,72.702,23.442,30.792,81.396,88.29,55.008,37.842,43.326,73.794,77.418,43.08,18.93,45.312,73.41,70.656,0,0,0,1000,60
2016/1/14,无功功率,14.814,13.668,-0.72,-1.374,-0.834,13.986,14.37,-1.224,-1.008,6.72,21.48,14.1,3.306,14.046,29.466,23.442,14.268,1.668,10.644,23.382,24.672,0,0,0,1000,60
2016/1/15,有功功率,48.624,52.026,33.648,33.966,48.06,20.88,22.776,16.728,45.606,101.838,89.88,59.832,38.94,37.74,35.898,80.994,36.882,16.584,0.03,59.784,78.57,49.59,61.824,47.532,1000,60
2016/1/15,无功功率,0.132,13.086,13.284,13.182,13.398,11.442,-1.686,-1.758,-1.302,21.264,25.884,25.068,2.406,13.182,14.088,27.816,8.322,5.466,-0.012,13.338,17.784,4.074,18.384,13.704,1000,60
2016/1/17,有功功率,14.976,25.218,35.052,34.812,12.678,10.794,11.61,44.862,46.086,27.204,21.108,9.756,36.498,23.724,8.502,26.124,35.598,32.82,11.394,32.274,31.56,73.386,40.452,12.774,1000,60
2016/1/17,无功功率,-1.62,-1.5,13.992,14.412,-1.23,-1.488,-1.602,14.256,13.302,-1.356,-0.33,-1.656,13.062,-1.452,-1.728,-1.692,-1.542,13.146,-2.268,-2.304,-2.436,12.15,12.03,-1.428,1000,60
2016/1/18,有功功率,16.446,35.754,17.958,34.206,16.212,21.654,25.608,59.694,73.236,56.406,67.194,74.442,77.856,53.256,43.242,46.944,69.372,34.452,29.364,41.154,78.882,70.374,57.294,54.828,1000,60
2016/1/18,无功功率,-1.62,13.614,11.418,13.482,-1.242,-1.59,-1.704,12.588,12.882,5.988,6.684,20.82,17.298,7.89,8.094,6.588,19.962,6.756,15.492,14.352,28.818,17.922,18.966,23.196,1000,60
2016/1/19,有功功率,25.008,42.648,49.206,41.118,40.38,19.668,18.63,24.498,72.792,110.442,70.32,58.92,74.79,74.646,56.07,58.848,58.758,70.344,58.986,54.96,60.306,66.906,61.2,65.46,1000,60
2016/1/19,无功功率,-1.266,13.266,13.026,13.23,13.026,-1.296,-1.446,-1.794,12.12,22.134,13.878,13.95,17.694,28.02,15.306,14.94,15.192,16.464,31.416,14.226,4.236,24.186,24.84,20.688,1000,60
2016/1/20,有功功率,48.018,42.084,42.768,21.06,17.898,16.848,33.648,21.444,26.112,65.58,62.652,77.07,63.318,55.938,54.948,80.706,81.276,43.95,35.922,72.018,92.874,81.906,94.704,45.066,1000,60
2016/1/20,无功功率,15.63,13.674,13.878,-0.774,-0.876,-0.78,13.404,-1.464,-1.158,6.324,12.096,23.286,1.152,1.17,14.646,26.292,20.484,4.236,14.352,25.74,25.47,25.554,24.54,10.038,1000,60
2016/1/21,有功功率,36.426,62.58,46.386,43.5,52.494,28.512,19.968,33.078,52.02,103.878,76.848,58.104,79.512,79.92,81.204,93.396,53.58,45.408,71.91,64.002,62.442,58.29,70.902,57.15,1000,60
2016/1/21,无功功率,-0.144,14.022,13.596,11.934,13.674,-0.666,-1.278,-1.452,13.224,24.444,17.664,12.48,1.416,14.616,26.148,21.3,12.264,7.452,29.982,29.19,10.266,11.01,24.69,24.048,1000,60
2016/1/22,有功功率,49.44,48.108,46.662,45.606,46.194,43.014,57.426,71.4,54.984,88.626,80.328,82.62,73.938,81.402,60.81,65.538,76.77,51.432,65.928,56.94,65.514,96.954,104.562,75.204,1000,60
2016/1/22,无功功率,13.896,13.554,13.326,14.172,13.764,14.052,13.806,13.05,12.444,6.906,11.754,17.994,19.836,19.32,17.862,11.262,25.662,14.178,12.882,12.798,12.726,13.008,14.19,14.004,1000,60
2016/1/23,有功功率,67.734,66.372,40.428,45.204,33.15,26.988,52.404,70.344,34.344,40.854,38.562,58.434,62.142,19.044,17.004,33.894,56.526,38.676,39.402,35.202,66.474,55.716,57.282,52.11,1000,60
2016/1/23,无功功率,14.22,14.694,13.44,-0.252,-0.42,-0.504,14.526,14.478,-1.116,0.684,3.54,18.15,15.984,6.606,8.736,16.242,16.284,16.47,-0.948,-1.35,13.254,13.626,13.956,14.79,1000,60
2016/1/24,有功功率,48.06,52.104,37.398,25.896,44.676,42.606,67.56,37.674,28.704,43.722,56.664,48.78,28.392,37.062,32.01,40.008,42.678,30.456,26.352,72.576,79.464,69.798,80.016,59.844,1000,60
2016/1/24,无功功率,14.718,14.94,-0.366,-0.312,15.54,14.97,15.078,-0.684,-0.624,11.802,13.26,14.268,-1.014,13.746,13.476,14.172,13.446,-0.852,4.218,22.458,22.392,20.01,17.886,13.536,1000,60
2016/1/25,有功功率,51.714,28.8,27.672,47.742,45.954,44.388,35.838,50.736,42.696,94.602,93.63,66.738,57.486,70.878,74.886,55.434,58.854,44.478,79.842,83.25,80.568,68.718,89.328,63.162,1000,60
2016/1/25,无功功率,13.566,-0.552,-0.522,13.764,13.812,13.884,-0.846,-0.462,-0.444,24.21,26.916,9.834,4.002,16.452,23.472,16.626,13.902,13.116,31.836,30.702,24.672,10.074,24.552,25.686,1000,60
2016/1/26,有功功率,56.1,52.182,49.2,49.32,52.74,48.192,51.966,46.812,35.448,74.604,104.166,92.982,55.95,55.644,86.55,93.636,62.304,45.864,48.39,96.744,120.81,117.834,63.396,48.888,1000,60
2016/1/26,无功功率,18.504,13.314,13.266,13.878,13.818,13.74,13.494,-0.66,-0.66,8.706,20.298,27.258,4.032,10.536,22.074,29.304,16.338,8.136,12.972,30.36,29.808,20.424,10.746,10.776,1000,60
2016/1/27,有功功率,67.866,55.41,51.564,50.886,27.216,36.744,44.016,48.996,65.868,82.812,83.112,71.79,79.704,61.854,65.67,78.198,80.058,61.47,45.984,47.694,64.104,65.562,73.206,63.516,1000,60
2016/1/27,无功功率,14.064,14.574,13.95,14.178,-0.384,-0.546,-0.756,13.554,13.662,17.934,19.758,14.892,18.498,9.948,13.692,10.254,23.922,16.98,16.914,8.994,23.31,23.646,24.15,24.264,1000,60
2016/1/28,有功功率,50.202,18.444,20.1,43.176,42.576,20.814,17.922,22.44,60.726,101.424,95.646,70.746,76.752,82.92,66.78,75.906,80.586,47.19,31.884,62.964,75.336,87.15,59.658,53.712,1000,60
2016/1/28,无功功率,14.31,-0.96,-1.02,14.946,14.496,-1.248,-1.602,-1.308,13.674,20.244,22.284,20.526,19.632,24.528,20.55,8.394,22.626,14.814,-0.792,-1.344,13.668,13.494,13.668,13.878,1000,60
2016/1/30,有功功率,65.97,39.798,39.438,27.84,25.746,49.65,58.842,25.278,48.366,77.718,91.806,86.73,64.89,59.574,62.586,66.336,75.96,36.312,40.578,65.886,65.28,77.298,67.83,58.254,1000,60
2016/1/30,无功功率,14.952,13.752,13.08,0.126,-0.42,-0.03,14.148,-0.828,-0.576,12.594,29.094,33.42,2.772,9.852,9.054,15.696,27.84,3.504,-0.438,-0.048,12.792,12.654,13.206,11.964,1000,60
2016/1/31,有功功率,55.632,49.128,69.66,44.442,22.848,39.21,74.262,47.202,33.336,89.844,88.512,96.228,86.634,73.362,69.048,107.232,92.928,81.198,80.688,80.508,92.016,88.86,86.226,68.01,1000,60
2016/1/31,无功功率,14.088,13.956,14.82,14.244,-0.426,-0.18,14.16,13.638,-0.978,14.43,14.91,24.804,15.024,20.376,15.798,19.962,31.002,16.128,11.622,10.848,9.57,11.202,12.588,12.936,1000,60
2016/2/1,有功功率,64.59,65.214,58.962,69.15,36.756,36.756,35.292,65.61,69.174,109.692,78.228,81.432,96.066,92.772,81.114,71.43,96.3,63.642,82.326,68.04,99.138,92.178,89.922,81.576,1000,60
2016/2/1,无功功率,14.058,14.166,14.28,14.742,-0.252,-0.354,-0.564,13.608,13.338,34.656,15.036,14.652,18.354,26.496,17.286,17.58,10.128,15.438,15.594,0.774,12.834,13.044,10.608,13.836,1000,60
2016/2/2,有功功率,69.522,64.14,62.028,73.812,58.206,55.374,57.468,64.956,87.678,114.492,107.688,85.086,65.538,35.61,12.552,14.916,15,36.03,14.922,15.204,23.802,91.434,85.026,42.468,1000,60
2016/2/5,有功功率,5.52,25.596,3.876,3.612,3.612,25.134,2.898,5.292,2.376,3.258,19.698,3.312,1.536,4.638,1.296,2.4,6.54,3.444,1.332,1.398,1.56,3.396,3.468,3.276,1000,60
2016/2/5,无功功率,-1.26,13.986,-0.888,-1.404,-1.398,14.094,-1.398,-0.756,-1.398,-1.182,-0.954,-1.068,-1.08,-1.386,-1.446,-1.35,-1.074,-0.876,-1.44,-1.47,-1.332,-1.206,-0.948,-1.266,1000,60
2016/2/6,有功功率,12.126,1.716,1.338,1.548,1.326,1.476,1.41,1.416,1.362,3.066,1.416,1.284,1.566,3.102,1.614,1.446,1.266,1.188,2.844,4.41,1.482,3.168,3.09,3.096,1000,60
2016/2/6,无功功率,-1.338,-0.72,-1.446,-1.092,-1.452,-1.158,-1.266,-1.266,-1.392,-1.38,-1.326,-1.458,-0.906,-1.236,-0.978,-1.14,-1.458,-1.416,-1.404,-1.398,-1.344,-1.284,-1.236,-1.104,1000,60
2016/2/7,有功功率,3.078,1.212,1.41,10.35,1.302,1.548,1.278,18.114,6.492,3.03,1.356,3.18,1.2,1.392,1.554,1.26,1.2,3,1.284,1.638,1.548,4.854,1.56,1.392,1000,60
2016/2/7,无功功率,-1.146,-1.446,-1.116,-1.302,-1.266,-0.894,-1.416,-1.362,-1.074,-1.41,-1.188,-0.99,-1.44,-1.152,-0.93,-1.434,-1.434,-1.32,-1.248,-0.948,-1.158,-1.188,-1.128,-1.434,1000,60
2016/2/9,有功功率,1.302,4.65,1.44,1.554,1.296,1.236,4.506,1.254,13.896,1.206,1.194,2.976,1.326,1.398,1.29,1.296,4.656,1.29,2.988,10.182,1.47,4.518,1.29,10.182,1000,60
2016/2/9,无功功率,-1.38,-1.272,-1.116,-1.02,-1.332,-1.446,-1.422,-1.452,-0.996,-1.434,-1.434,-1.356,-1.278,-1.11,-1.32,-1.38,-1.128,-1.248,-1.242,-1.11,-1.044,-1.29,-1.392,-1.368,1000,60
2016/2/10,有功功率,2.94,1.404,1.284,3.318,1.374,1.446,1.29,1.23,1.452,1.194,1.458,4.734,1.194,10.26,1.194,1.512,1.356,1.26,1.332,1.398,2.94,1.32,1.548,1.218,1000,60
2016/2/10,无功功率,-1.44,-1.116,-1.404,-0.87,-1.158,-1.128,-1.344,-1.47,-0.996,-1.44,-1.194,-1.2,-1.434,-1.404,-1.44,-1.008,-1.416,-1.47,-1.296,-1.182,-1.458,-1.326,-0.87,-1.434,1000,60
2016/2/11,有功功率,1.416,1.47,1.296,1.296,1.284,1.308,1.218,1.482,4.59,4.836,4.488,1.182,1.248,3.174,1.368,1.41,2.91,2.898,1.386,1.248,3.174,1.326,1.518,6.504,1000,60
2016/2/11,无功功率,-1.11,-0.984,-1.41,-1.38,-1.41,-1.272,-1.452,-1.068,-1.236,-0.984,-1.416,-1.428,-1.392,-0.96,-1.146,-1.212,-1.422,-1.422,-1.302,-1.452,-1.026,-1.398,-1.086,-1.152,1000,60
